user_id,session_id,event_time,event_type,content_id,group
u_59,s_486,2025-06-09 22:23:10,watch_start,c_33,control
u_59,s_486,2025-06-09 22:23:20,watch_complete,c_33,control
u_59,s_486,2025-06-09 22:23:30,like,c_33,control
u_59,s_486,2025-06-09 22:23:40,share,c_33,control
u_421,s_487,2025-06-16 18:06:00,visit,c_40,test
u_421,s_487,2025-06-16 18:06:10,watch_start,c_40,test
u_421,s_487,2025-06-16 18:06:20,watch_complete,c_40,test
u_421,s_487,2025-06-16 18:06:30,like,c_40,test
u_205,s_488,2025-06-08 07:09:00,visit,c_87,test
u_205,s_488,2025-06-08 07:09:10,watch_start,c_87,test
u_48,s_489,2025-06-26 06:06:00,visit,c_5,test
u_48,s_489,2025-06-26 06:06:10,watch_start,c_5,test
u_48,s_489,2025-06-26 06:06:20,watch_complete,c_5,test
u_48,s_489,2025-06-26 06:06:30,like,c_5,test
u_241,s_490,2025-06-09 23:37:00,visit,c_61,test
u_241,s_490,2025-06-09 23:37:10,watch_start,c_61,test
u_241,s_490,2025-06-09 23:37:20,watch_complete,c_61,test
u_179,s_491,2025-06-15 11:12:00,visit,c_50,test
u_179,s_491,2025-06-15 11:12:10,watch_start,c_50,test
u_179,s_491,2025-06-15 11:12:20,watch_complete,c_50,test
u_403,s_492,2025-06-22 16:10:00,visit,c_58,test
u_450,s_493,2025-06-16 22:25:00,visit,c_72,test
u_450,s_493,2025-06-16 22:25:10,watch_start,c_72,test
u_273,s_494,2025-06-22 21:30:00,visit,c_27,test
u_273,s_494,2025-06-22 21:30:10,watch_start,c_27,test
u_338,s_495,2025-06-25 05:15:00,visit,c_43,test
u_338,s_495,2025-06-25 05:15:10,watch_start,c_43,test
u_43,s_496,2025-06-06 00:30:00,visit,c_71,test
u_43,s_496,2025-06-06 00:30:10,watch_start,c_71,test
u_243,s_497,2025-06-08 19:13:00,visit,c_32,control
u_243,s_497,2025-06-08 19:13:10,watch_start,c_32,control
u_243,s_497,2025-06-08 19:13:20,watch_complete,c_32,control
u_466,s_498,2025-06-21 11:32:00,visit,c_28,control
u_466,s_498,2025-06-21 11:32:10,watch_start,c_28,control
u_466,s_498,2025-06-21 11:32:20,watch_complete,c_28,control
u_466,s_498,2025-06-21 11:32:30,like,c_28,control
u_466,s_498,2025-06-21 11:32:40,share,c_28,control
u_263,s_499,2025-06-02 04:37:00,visit,c_92,test
u_263,s_499,2025-06-02 04:37:10,watch_start,c_92,test
u_222,s_500,2025-06-26 21:28:00,visit,c_81,test
u_222,s_500,2025-06-26 21:28:10,watch_start,c_81,test
u_303,s_501,2025-06-02 00:41:00,visit,c_86,control
u_303,s_501,2025-06-02 00:41:10,watch_start,c_86,control
u_303,s_501,2025-06-02 00:41:20,watch_complete,c_86,control
u_479,s_502,2025-06-11 04:24:00,visit,c_88,control
u_479,s_502,2025-06-11 04:24:10,watch_start,c_88,control
u_479,s_502,2025-06-11 04:24:20,watch_complete,c_88,control
u_418,s_503,2025-06-17 13:22:00,visit,c_54,control
u_418,s_503,2025-06-17 13:22:10,watch_start,c_54,control
u_418,s_503,2025-06-17 13:22:20,watch_complete,c_54,control
u_137,s_504,2025-06-04 18:04:00,visit,c_83,test
u_146,s_505,2025-06-02 21:30:00,visit,c_79,control
u_146,s_505,2025-06-02 21:30:10,watch_start,c_79,control
u_146,s_505,2025-06-02 21:30:20,watch_complete,c_79,control
u_335,s_506,2025-06-30 20:43:00,visit,c_25,control
u_335,s_506,2025-06-30 20:43:10,watch_start,c_25,control
u_335,s_506,2025-06-30 20:43:20,watch_complete,c_25,control
u_335,s_506,2025-06-30 20:43:30,like,c_25,control
u_151,s_507,2025-06-27 09:06:00,visit,c_80,control
u_24,s_508,2025-06-14 08:08:00,visit,c_19,test
u_24,s_508,2025-06-14 08:08:10,watch_start,c_19,test
u_367,s_509,2025-06-17 20:23:00,visit,c_13,control
u_367,s_509,2025-06-17 20:23:10,watch_start,c_13,control
u_367,s_509,2025-06-17 20:23:20,watch_complete,c_13,control
u_367,s_509,2025-06-17 20:23:30,like,c_13,control
u_266,s_510,2025-06-18 20:28:00,visit,c_64,test
u_266,s_510,2025-06-18 20:28:10,watch_start,c_64,test
u_153,s_511,2025-06-15 08:29:00,visit,c_38,control
u_153,s_511,2025-06-15 08:29:10,watch_start,c_38,control
u_153,s_511,2025-06-15 08:29:20,watch_complete,c_38,control
u_227,s_512,2025-06-30 05:18:00,visit,c_54,control
u_227,s_512,2025-06-30 05:18:10,watch_start,c_54,control
u_94,s_513,2025-06-15 13:42:00,visit,c_83,test
u_292,s_514,2025-06-09 18:54:00,visit,c_45,test
u_292,s_514,2025-06-09 18:54:10,watch_start,c_45,test
u_292,s_514,2025-06-09 18:54:20,watch_complete,c_45,test
u_14,s_515,2025-06-10 04:32:00,visit,c_45,control
u_197,s_516,2025-06-18 20:42:00,visit,c_17,control
u_197,s_516,2025-06-18 20:42:10,watch_start,c_17,control
u_197,s_516,2025-06-18 20:42:20,watch_complete,c_17,control
u_416,s_517,2025-06-18 16:07:00,visit,c_76,control
u_416,s_517,2025-06-18 16:07:10,watch_start,c_76,control
u_416,s_517,2025-06-18 16:07:20,watch_complete,c_76,control
u_29,s_518,2025-06-28 16:32:00,visit,c_80,control
u_113,s_519,2025-06-05 19:59:00,visit,c_86,test
u_113,s_519,2025-06-05 19:59:10,watch_start,c_86,test
u_113,s_519,2025-06-05 19:59:20,watch_complete,c_86,test
u_390,s_520,2025-06-18 09:12:00,visit,c_92,test
u_390,s_520,2025-06-18 09:12:10,watch_start,c_92,test
u_380,s_521,2025-06-30 05:39:00,visit,c_91,test
u_380,s_521,2025-06-30 05:39:10,watch_start,c_91,test
u_380,s_521,2025-06-30 05:39:20,watch_complete,c_91,test
u_421,s_522,2025-06-29 11:31:00,visit,c_58,test
u_421,s_522,2025-06-29 11:31:10,watch_start,c_58,test
u_421,s_522,2025-06-29 11:31:20,watch_complete,c_58,test
u_421,s_522,2025-06-29 11:31:30,like,c_58,test
u_466,s_523,2025-06-28 09:14:00,visit,c_32,test
u_466,s_523,2025-06-28 09:14:10,watch_start,c_32,test
u_466,s_523,2025-06-28 09:14:20,watch_complete,c_32,test
u_156,s_524,2025-06-06 05:38:00,visit,c_52,control
u_156,s_524,2025-06-06 05:38:10,watch_start,c_52,control
u_156,s_524,2025-06-06 05:38:20,watch_complete,c_52,control
u_156,s_524,2025-06-06 05:38:30,like,c_52,control
u_119,s_525,2025-06-06 01:23:00,visit,c_96,control
u_119,s_525,2025-06-06 01:23:10,watch_start,c_96,control
u_182,s_526,2025-06-21 08:12:00,visit,c_37,test
u_182,s_526,2025-06-21 08:12:10,watch_start,c_37,test
u_182,s_526,2025-06-21 08:12:20,watch_complete,c_37,test
u_182,s_526,2025-06-21 08:12:30,like,c_37,test
u_182,s_526,2025-06-21 08:12:40,share,c_37,test
u_460,s_527,2025-06-11 23:51:00,visit,c_67,control
u_460,s_527,2025-06-11 23:51:10,watch_start,c_67,control
u_460,s_527,2025-06-11 23:51:20,watch_complete,c_67,control
u_234,s_528,2025-06-17 20:24:00,visit,c_7,control
u_234,s_528,2025-06-17 20:24:10,watch_start,c_7,control
u_234,s_528,2025-06-17 20:24:20,watch_complete,c_7,control
u_440,s_529,2025-06-17 19:38:00,visit,c_87,control
u_440,s_529,2025-06-17 19:38:10,watch_start,c_87,control
u_440,s_529,2025-06-17 19:38:20,watch_complete,c_87,control
u_440,s_529,2025-06-17 19:38:30,like,c_87,control
u_440,s_529,2025-06-17 19:38:40,share,c_87,control
u_280,s_530,2025-06-01 16:00:00,visit,c_58,test
u_280,s_530,2025-06-01 16:00:10,watch_start,c_58,test
u_280,s_530,2025-06-01 16:00:20,watch_complete,c_58,test
u_280,s_530,2025-06-01 16:00:30,like,c_58,test
u_291,s_531,2025-06-29 06:57:00,visit,c_28,control
u_250,s_532,2025-06-13 18:42:00,visit,c_6,control
u_250,s_532,2025-06-13 18:42:10,watch_start,c_6,control
u_267,s_533,2025-06-10 07:26:00,visit,c_94,test
u_267,s_533,2025-06-10 07:26:10,watch_start,c_94,test
u_267,s_533,2025-06-10 07:26:20,watch_complete,c_94,test
u_267,s_533,2025-06-10 07:26:30,like,c_94,test
u_267,s_533,2025-06-10 07:26:40,share,c_94,test
u_367,s_534,2025-06-29 03:17:00,visit,c_17,control
u_367,s_534,2025-06-29 03:17:10,watch_start,c_17,control
u_295,s_535,2025-06-19 00:41:00,visit,c_87,control
u_295,s_535,2025-06-19 00:41:10,watch_start,c_87,control
u_295,s_535,2025-06-19 00:41:20,watch_complete,c_87,control
u_295,s_535,2025-06-19 00:41:30,like,c_87,control
u_212,s_536,2025-06-06 03:37:00,visit,c_46,control
u_212,s_536,2025-06-06 03:37:10,watch_start,c_46,control
u_212,s_536,2025-06-06 03:37:20,watch_complete,c_46,control
u_212,s_536,2025-06-06 03:37:30,like,c_46,control
u_212,s_536,2025-06-06 03:37:40,share,c_46,control
u_1,s_537,2025-06-10 19:59:00,visit,c_39,test
u_442,s_538,2025-06-16 00:25:00,visit,c_18,control
u_48,s_539,2025-06-14 15:35:00,visit,c_53,control
u_48,s_539,2025-06-14 15:35:10,watch_start,c_53,control
u_42,s_540,2025-06-14 22:08:00,visit,c_54,test
u_42,s_540,2025-06-14 22:08:10,watch_start,c_54,test
u_354,s_541,2025-06-24 23:05:00,visit,c_83,test
u_354,s_541,2025-06-24 23:05:10,watch_start,c_83,test
u_354,s_541,2025-06-24 23:05:20,watch_complete,c_83,test
u_354,s_541,2025-06-24 23:05:30,like,c_83,test
u_451,s_542,2025-06-22 12:09:00,visit,c_10,control
u_451,s_542,2025-06-22 12:09:10,watch_start,c_10,control
u_451,s_542,2025-06-22 12:09:20,watch_complete,c_10,control
u_451,s_542,2025-06-22 12:09:30,like,c_10,control
u_362,s_543,2025-06-29 16:15:00,visit,c_41,control
u_362,s_543,2025-06-29 16:15:10,watch_start,c_41,control
u_362,s_543,2025-06-29 16:15:20,watch_complete,c_41,control
u_344,s_544,2025-06-08 18:21:00,visit,c_97,control
u_344,s_544,2025-06-08 18:21:10,watch_start,c_97,control
u_344,s_544,2025-06-08 18:21:20,watch_complete,c_97,control
u_344,s_544,2025-06-08 18:21:30,like,c_97,control
u_451,s_545,2025-06-05 18:32:00,visit,c_61,test
u_451,s_545,2025-06-05 18:32:10,watch_start,c_61,test
u_451,s_545,2025-06-05 18:32:20,watch_complete,c_61,test
u_405,s_546,2025-06-22 23:53:00,visit,c_7,control
u_477,s_547,2025-06-28 09:53:00,visit,c_2,control
u_477,s_547,2025-06-28 09:53:10,watch_start,c_2,control
u_477,s_547,2025-06-28 09:53:20,watch_complete,c_2,control
u_236,s_548,2025-06-04 05:31:00,visit,c_88,control
u_402,s_549,2025-06-22 16:54:00,visit,c_79,test
u_402,s_549,2025-06-22 16:54:10,watch_start,c_79,test
u_402,s_549,2025-06-22 16:54:20,watch_complete,c_79,test
u_75,s_550,2025-06-04 15:35:00,visit,c_71,control
u_75,s_550,2025-06-04 15:35:10,watch_start,c_71,control
u_75,s_550,2025-06-04 15:35:20,watch_complete,c_71,control
u_75,s_550,2025-06-04 15:35:30,like,c_71,control
u_327,s_551,2025-06-15 23:59:00,visit,c_66,control
u_327,s_551,2025-06-15 23:59:10,watch_start,c_66,control
u_327,s_551,2025-06-15 23:59:20,watch_complete,c_66,control
u_327,s_551,2025-06-15 23:59:30,like,c_66,control
u_127,s_552,2025-06-25 13:37:00,visit,c_23,test
u_50,s_553,2025-06-11 19:28:00,visit,c_6,test
u_50,s_553,2025-06-11 19:28:10,watch_start,c_6,test
u_18,s_554,2025-06-16 04:45:00,visit,c_16,control
u_18,s_554,2025-06-16 04:45:10,watch_start,c_16,control
u_481,s_555,2025-06-27 06:51:00,visit,c_16,control
u_481,s_555,2025-06-27 06:51:10,watch_start,c_16,control
u_481,s_555,2025-06-27 06:51:20,watch_complete,c_16,control
u_114,s_556,2025-06-10 01:10:00,visit,c_63,control
u_386,s_557,2025-06-19 02:36:00,visit,c_68,control
u_386,s_557,2025-06-19 02:36:10,watch_start,c_68,control
u_386,s_557,2025-06-19 02:36:20,watch_complete,c_68,control
u_192,s_558,2025-06-24 11:00:00,visit,c_3,control
u_258,s_559,2025-06-14 17:22:00,visit,c_84,control
u_258,s_559,2025-06-14 17:22:10,watch_start,c_84,control
u_242,s_560,2025-06-30 01:00:00,visit,c_83,test
u_242,s_560,2025-06-30 01:00:10,watch_start,c_83,test
u_178,s_561,2025-06-24 18:02:00,visit,c_10,test
u_178,s_561,2025-06-24 18:02:10,watch_start,c_10,test
u_178,s_561,2025-06-24 18:02:20,watch_complete,c_10,test
u_178,s_561,2025-06-24 18:02:30,like,c_10,test
u_178,s_561,2025-06-24 18:02:40,share,c_10,test
u_364,s_562,2025-06-22 16:15:00,visit,c_15,control
u_364,s_562,2025-06-22 16:15:10,watch_start,c_15,control
u_364,s_562,2025-06-22 16:15:20,watch_complete,c_15,control
u_68,s_563,2025-06-13 15:47:00,visit,c_80,test
u_68,s_563,2025-06-13 15:47:10,watch_start,c_80,test
u_68,s_563,2025-06-13 15:47:20,watch_complete,c_80,test
u_68,s_563,2025-06-13 15:47:30,like,c_80,test
u_68,s_563,2025-06-13 15:47:40,share,c_80,test
u_227,s_564,2025-06-25 00:29:00,visit,c_29,control
u_227,s_564,2025-06-25 00:29:10,watch_start,c_29,control
u_227,s_564,2025-06-25 00:29:20,watch_complete,c_29,control
u_117,s_565,2025-06-16 09:30:00,visit,c_25,test
u_117,s_565,2025-06-16 09:30:10,watch_start,c_25,test
u_117,s_565,2025-06-16 09:30:20,watch_complete,c_25,test
u_117,s_565,2025-06-16 09:30:30,like,c_25,test
u_117,s_565,2025-06-16 09:30:40,share,c_25,test
u_349,s_566,2025-06-12 09:54:00,visit,c_37,test
u_223,s_567,2025-06-27 03:35:00,visit,c_18,control
u_223,s_567,2025-06-27 03:35:10,watch_start,c_18,control
u_223,s_567,2025-06-27 03:35:20,watch_complete,c_18,control
u_223,s_567,2025-06-27 03:35:30,like,c_18,control
u_223,s_567,2025-06-27 03:35:40,share,c_18,control
u_218,s_568,2025-06-13 03:48:00,visit,c_96,control
u_218,s_568,2025-06-13 03:48:10,watch_start,c_96,control
u_218,s_568,2025-06-13 03:48:20,watch_complete,c_96,control
u_94,s_569,2025-06-15 10:27:00,visit,c_8,test
u_94,s_569,2025-06-15 10:27:10,watch_start,c_8,test
u_94,s_569,2025-06-15 10:27:20,watch_complete,c_8,test
u_166,s_570,2025-06-17 12:22:00,visit,c_42,test
u_336,s_571,2025-06-21 07:27:00,visit,c_44,test
u_336,s_571,2025-06-21 07:27:10,watch_start,c_44,test
u_397,s_572,2025-06-29 01:01:00,visit,c_79,test
u_397,s_572,2025-06-29 01:01:10,watch_start,c_79,test
u_397,s_572,2025-06-29 01:01:20,watch_complete,c_79,test
u_397,s_572,2025-06-29 01:01:30,like,c_79,test
u_138,s_573,2025-06-15 18:04:00,visit,c_8,control
u_495,s_574,2025-06-14 13:27:00,visit,c_16,test
u_495,s_574,2025-06-14 13:27:10,watch_start,c_16,test
u_244,s_575,2025-06-09 14:49:00,visit,c_99,test
u_244,s_575,2025-06-09 14:49:10,watch_start,c_99,test
u_24,s_576,2025-06-14 11:08:00,visit,c_35,control
u_24,s_576,2025-06-14 11:08:10,watch_start,c_35,control
u_24,s_576,2025-06-14 11:08:20,watch_complete,c_35,control
u_24,s_576,2025-06-14 11:08:30,like,c_35,control
u_24,s_576,2025-06-14 11:08:40,share,c_35,control
u_440,s_577,2025-06-11 04:00:00,visit,c_43,test
u_440,s_577,2025-06-11 04:00:10,watch_start,c_43,test
u_440,s_577,2025-06-11 04:00:20,watch_complete,c_43,test
u_232,s_578,2025-06-18 10:11:00,visit,c_86,control
u_232,s_578,2025-06-18 10:11:10,watch_start,c_86,control
u_232,s_578,2025-06-18 10:11:20,watch_complete,c_86,control
u_305,s_579,2025-06-13 21:42:00,visit,c_51,control
u_305,s_579,2025-06-13 21:42:10,watch_start,c_51,control
u_305,s_579,2025-06-13 21:42:20,watch_complete,c_51,control
u_305,s_579,2025-06-13 21:42:30,like,c_51,control
u_305,s_579,2025-06-13 21:42:40,share,c_51,control
u_114,s_580,2025-06-30 10:19:00,visit,c_34,control
u_114,s_580,2025-06-30 10:19:10,watch_start,c_34,control
u_114,s_580,2025-06-30 10:19:20,watch_complete,c_34,control
u_114,s_580,2025-06-30 10:19:30,like,c_34,control
u_472,s_581,2025-06-11 14:22:00,visit,c_17,test
u_472,s_581,2025-06-11 14:22:10,watch_start,c_17,test
u_472,s_581,2025-06-11 14:22:20,watch_complete,c_17,test
u_262,s_582,2025-06-15 13:35:00,visit,c_99,control
u_262,s_582,2025-06-15 13:35:10,watch_start,c_99,control
u_409,s_583,2025-06-01 23:45:00,visit,c_5,control
u_409,s_583,2025-06-01 23:45:10,watch_start,c_5,control
u_438,s_584,2025-06-10 06:19:00,visit,c_37,test
u_438,s_584,2025-06-10 06:19:10,watch_start,c_37,test
u_438,s_584,2025-06-10 06:19:20,watch_complete,c_37,test
u_105,s_585,2025-06-28 12:24:00,visit,c_49,control
u_56,s_586,2025-06-06 16:28:00,visit,c_20,control
u_56,s_586,2025-06-06 16:28:10,watch_start,c_20,control
u_178,s_587,2025-06-18 04:07:00,visit,c_86,test
u_411,s_588,2025-06-26 14:01:00,visit,c_12,test
u_411,s_588,2025-06-26 14:01:10,watch_start,c_12,test
u_411,s_588,2025-06-26 14:01:20,watch_complete,c_12,test
u_216,s_589,2025-06-30 19:38:00,visit,c_28,control
u_216,s_589,2025-06-30 19:38:10,watch_start,c_28,control
u_228,s_590,2025-06-27 11:27:00,visit,c_80,test
u_249,s_591,2025-06-09 22:28:00,visit,c_47,test
u_249,s_591,2025-06-09 22:28:10,watch_start,c_47,test
u_249,s_591,2025-06-09 22:28:20,watch_complete,c_47,test
u_276,s_592,2025-06-01 09:56:00,visit,c_55,test
u_276,s_592,2025-06-01 09:56:10,watch_start,c_55,test
u_291,s_593,2025-06-04 12:57:00,visit,c_82,control
u_291,s_593,2025-06-04 12:57:10,watch_start,c_82,control
u_291,s_593,2025-06-04 12:57:20,watch_complete,c_82,control
u_291,s_593,2025-06-04 12:57:30,like,c_82,control
u_224,s_594,2025-06-12 19:57:00,visit,c_34,test
u_224,s_594,2025-06-12 19:57:10,watch_start,c_34,test
u_224,s_594,2025-06-12 19:57:20,watch_complete,c_34,test
u_224,s_594,2025-06-12 19:57:30,like,c_34,test
u_282,s_595,2025-06-28 06:43:00,visit,c_73,test
u_274,s_596,2025-06-19 06:05:00,visit,c_47,test
u_274,s_596,2025-06-19 06:05:10,watch_start,c_47,test
u_274,s_596,2025-06-19 06:05:20,watch_complete,c_47,test
u_274,s_596,2025-06-19 06:05:30,like,c_47,test
u_73,s_597,2025-06-08 07:40:00,visit,c_42,test
u_73,s_597,2025-06-08 07:40:10,watch_start,c_42,test
u_73,s_597,2025-06-08 07:40:20,watch_complete,c_42,test
u_73,s_597,2025-06-08 07:40:30,like,c_42,test
u_73,s_597,2025-06-08 07:40:40,share,c_42,test
u_177,s_598,2025-06-03 20:38:00,visit,c_69,test
u_177,s_598,2025-06-03 20:38:10,watch_start,c_69,test
u_177,s_598,2025-06-03 20:38:20,watch_complete,c_69,test
u_373,s_599,2025-06-17 17:56:00,visit,c_24,control
u_373,s_599,2025-06-17 17:56:10,watch_start,c_24,control
u_373,s_599,2025-06-17 17:56:20,watch_complete,c_24,control
u_373,s_599,2025-06-17 17:56:30,like,c_24,control
u_353,s_600,2025-06-22 11:41:00,visit,c_84,control
u_353,s_600,2025-06-22 11:41:10,watch_start,c_84,control
u_353,s_600,2025-06-22 11:41:20,watch_complete,c_84,control
u_161,s_601,2025-06-09 23:52:00,visit,c_74,test
u_161,s_601,2025-06-09 23:52:10,watch_start,c_74,test
u_161,s_601,2025-06-09 23:52:20,watch_complete,c_74,test
u_39,s_602,2025-06-05 16:56:00,visit,c_56,test
u_39,s_602,2025-06-05 16:56:10,watch_start,c_56,test
u_39,s_602,2025-06-05 16:56:20,watch_complete,c_56,test
u_39,s_602,2025-06-05 16:56:30,like,c_56,test
u_39,s_602,2025-06-05 16:56:40,share,c_56,test
u_109,s_603,2025-06-21 13:34:00,visit,c_78,control
u_361,s_604,2025-06-11 21:17:00,visit,c_84,test
u_361,s_604,2025-06-11 21:17:10,watch_start,c_84,test
u_361,s_604,2025-06-11 21:17:20,watch_complete,c_84,test
u_361,s_604,2025-06-11 21:17:30,like,c_84,test
u_361,s_604,2025-06-11 21:17:40,share,c_84,test
u_214,s_605,2025-06-05 18:55:00,visit,c_51,test
u_214,s_605,2025-06-05 18:55:10,watch_start,c_51,test
u_214,s_605,2025-06-05 18:55:20,watch_complete,c_51,test
u_214,s_605,2025-06-05 18:55:30,like,c_51,test
u_313,s_606,2025-06-06 22:54:00,visit,c_68,test
u_313,s_606,2025-06-06 22:54:10,watch_start,c_68,test
u_313,s_606,2025-06-06 22:54:20,watch_complete,c_68,test
u_156,s_607,2025-06-22 13:29:00,visit,c_50,test
u_156,s_607,2025-06-22 13:29:10,watch_start,c_50,test
u_156,s_607,2025-06-22 13:29:20,watch_complete,c_50,test
u_156,s_607,2025-06-22 13:29:30,like,c_50,test
u_156,s_607,2025-06-22 13:29:40,share,c_50,test
u_104,s_608,2025-06-25 08:23:00,visit,c_100,control
u_104,s_608,2025-06-25 08:23:10,watch_start,c_100,control
u_52,s_609,2025-06-07 04:31:00,visit,c_22,control
u_52,s_609,2025-06-07 04:31:10,watch_start,c_22,control
u_52,s_609,2025-06-07 04:31:20,watch_complete,c_22,control
u_217,s_610,2025-06-14 01:14:00,visit,c_75,test
u_217,s_610,2025-06-14 01:14:10,watch_start,c_75,test
u_217,s_610,2025-06-14 01:14:20,watch_complete,c_75,test
u_266,s_611,2025-06-16 18:59:00,visit,c_8,test
u_365,s_612,2025-06-22 19:36:00,visit,c_85,control
u_365,s_612,2025-06-22 19:36:10,watch_start,c_85,control
u_365,s_612,2025-06-22 19:36:20,watch_complete,c_85,control
u_365,s_612,2025-06-22 19:36:30,like,c_85,control
u_97,s_613,2025-06-07 21:39:00,visit,c_50,test
u_97,s_613,2025-06-07 21:39:10,watch_start,c_50,test
u_97,s_613,2025-06-07 21:39:20,watch_complete,c_50,test
u_479,s_614,2025-06-26 15:28:00,visit,c_15,control
u_479,s_614,2025-06-26 15:28:10,watch_start,c_15,control
u_479,s_614,2025-06-26 15:28:20,watch_complete,c_15,control
u_191,s_615,2025-06-28 16:37:00,visit,c_5,test
u_491,s_616,2025-06-27 19:04:00,visit,c_64,control
u_491,s_616,2025-06-27 19:04:10,watch_start,c_64,control
u_491,s_616,2025-06-27 19:04:20,watch_complete,c_64,control
u_491,s_616,2025-06-27 19:04:30,like,c_64,control
u_383,s_617,2025-06-15 08:27:00,visit,c_32,control
u_381,s_618,2025-06-27 14:44:00,visit,c_52,test
u_381,s_618,2025-06-27 14:44:10,watch_start,c_52,test
u_290,s_619,2025-06-27 20:38:00,visit,c_20,test
u_290,s_619,2025-06-27 20:38:10,watch_start,c_20,test
u_290,s_619,2025-06-27 20:38:20,watch_complete,c_20,test
u_290,s_619,2025-06-27 20:38:30,like,c_20,test
u_452,s_620,2025-06-04 07:04:00,visit,c_33,test
u_452,s_620,2025-06-04 07:04:10,watch_start,c_33,test
u_210,s_621,2025-06-12 16:10:00,visit,c_54,test
u_210,s_621,2025-06-12 16:10:10,watch_start,c_54,test
u_367,s_622,2025-06-24 10:02:00,visit,c_90,control
u_367,s_622,2025-06-24 10:02:10,watch_start,c_90,control
u_367,s_622,2025-06-24 10:02:20,watch_complete,c_90,control
u_367,s_622,2025-06-24 10:02:30,like,c_90,control
u_367,s_622,2025-06-24 10:02:40,share,c_90,control
u_35,s_623,2025-06-17 05:42:00,visit,c_35,test
u_35,s_623,2025-06-17 05:42:10,watch_start,c_35,test
u_164,s_624,2025-06-13 15:54:00,visit,c_29,test
u_164,s_624,2025-06-13 15:54:10,watch_start,c_29,test
u_164,s_624,2025-06-13 15:54:20,watch_complete,c_29,test
u_164,s_624,2025-06-13 15:54:30,like,c_29,test
u_387,s_625,2025-06-10 02:49:00,visit,c_20,control
u_387,s_625,2025-06-10 02:49:10,watch_start,c_20,control
u_387,s_625,2025-06-10 02:49:20,watch_complete,c_20,control
u_165,s_626,2025-06-29 22:45:00,visit,c_3,test
u_165,s_626,2025-06-29 22:45:10,watch_start,c_3,test
u_425,s_627,2025-06-23 04:22:00,visit,c_30,control
u_313,s_628,2025-06-02 09:28:00,visit,c_77,control
u_313,s_628,2025-06-02 09:28:10,watch_start,c_77,control
u_390,s_629,2025-06-08 22:46:00,visit,c_58,test
u_390,s_629,2025-06-08 22:46:10,watch_start,c_58,test
u_421,s_630,2025-06-23 09:55:00,visit,c_2,test
u_421,s_630,2025-06-23 09:55:10,watch_start,c_2,test
u_337,s_631,2025-06-07 22:08:00,visit,c_28,control
u_36,s_632,2025-06-02 12:42:00,visit,c_18,control
u_339,s_633,2025-06-17 10:04:00,visit,c_58,test
u_339,s_633,2025-06-17 10:04:10,watch_start,c_58,test
u_339,s_633,2025-06-17 10:04:20,watch_complete,c_58,test
u_339,s_633,2025-06-17 10:04:30,like,c_58,test
u_405,s_634,2025-06-21 23:51:00,visit,c_55,test
u_405,s_634,2025-06-21 23:51:10,watch_start,c_55,test
u_405,s_634,2025-06-21 23:51:20,watch_complete,c_55,test
u_405,s_634,2025-06-21 23:51:30,like,c_55,test
u_212,s_635,2025-06-20 13:50:00,visit,c_10,control
u_212,s_635,2025-06-20 13:50:10,watch_start,c_10,control
u_170,s_636,2025-06-21 20:47:00,visit,c_93,test
u_170,s_636,2025-06-21 20:47:10,watch_start,c_93,test
u_186,s_637,2025-06-08 03:51:00,visit,c_87,control
u_376,s_638,2025-06-14 17:30:00,visit,c_8,control
u_376,s_638,2025-06-14 17:30:10,watch_start,c_8,control
u_376,s_638,2025-06-14 17:30:20,watch_complete,c_8,control
u_472,s_639,2025-06-18 13:23:00,visit,c_12,control
u_472,s_639,2025-06-18 13:23:10,watch_start,c_12,control
u_472,s_639,2025-06-18 13:23:20,watch_complete,c_12,control
u_472,s_639,2025-06-18 13:23:30,like,c_12,control
u_472,s_639,2025-06-18 13:23:40,share,c_12,control
u_168,s_640,2025-06-19 00:06:00,visit,c_81,control
u_168,s_640,2025-06-19 00:06:10,watch_start,c_81,control
u_168,s_640,2025-06-19 00:06:20,watch_complete,c_81,control
u_168,s_640,2025-06-19 00:06:30,like,c_81,control
u_168,s_640,2025-06-19 00:06:40,share,c_81,control
u_406,s_641,2025-06-28 02:43:00,visit,c_2,control
u_411,s_642,2025-06-26 20:31:00,visit,c_64,test
u_411,s_642,2025-06-26 20:31:10,watch_start,c_64,test
u_253,s_643,2025-06-23 02:17:00,visit,c_100,test
u_253,s_643,2025-06-23 02:17:10,watch_start,c_100,test
u_253,s_643,2025-06-23 02:17:20,watch_complete,c_100,test
u_25,s_644,2025-06-15 03:03:00,visit,c_91,test
u_25,s_644,2025-06-15 03:03:10,watch_start,c_91,test
u_25,s_644,2025-06-15 03:03:20,watch_complete,c_91,test
u_364,s_645,2025-06-10 22:45:00,visit,c_32,test
u_364,s_645,2025-06-10 22:45:10,watch_start,c_32,test
u_364,s_645,2025-06-10 22:45:20,watch_complete,c_32,test
u_21,s_646,2025-06-23 16:06:00,visit,c_20,test
u_21,s_646,2025-06-23 16:06:10,watch_start,c_20,test
u_21,s_646,2025-06-23 16:06:20,watch_complete,c_20,test
u_263,s_647,2025-06-20 02:51:00,visit,c_90,control
u_263,s_647,2025-06-20 02:51:10,watch_start,c_90,control
u_263,s_647,2025-06-20 02:51:20,watch_complete,c_90,control
u_447,s_648,2025-06-28 13:40:00,visit,c_33,test
